,p_val,avg_logFC,pct.1,pct.2,p_val_adj
SRSF1,9.318182921477e-07,0.112949256350522,0.355,0.222,0.0135924334275585
PPP4C,9.35370717174768e-07,0.103126461372489,0.522,0.366,0.0136442526514283
NIPA2,9.69188263745766e-07,0.0961149255272404,0.303,0.179,0.0141375492032595
TIPARP,9.84201471990777e-07,0.142261657170252,0.249,0.137,0.0143565468719295
PSMA3,9.91792482770266e-07,0.172787178470839,0.715,0.669,0.0144672769461699
COL4A2,1.02407767482666e-06,-0.152493678619629,0.917,0.972,0.0149382210426965
TARS1,1.02789940078575e-06,0.136706075106923,0.395,0.262,0.0149939685592617
GNL3,1.04832329450225e-06,0.116884038970139,0.416,0.276,0.0152918918969043
LMNA,1.0596278300087e-06,0.212291874965673,0.975,0.965,0.0154567911563369
ABCF1,1.081655834866e-06,0.144557021471787,0.557,0.429,0.0157781136631903
PTPMT1,1.08274393147622e-06,0.109691470676328,0.443,0.295,0.0157939857284436
C7orf50,1.08933638052308e-06,0.118272494407975,0.438,0.295,0.0158901497826902
FMR1,1.09760737632539e-06,0.105615260277724,0.352,0.217,0.0160107987984584
ITGB8,1.1063826264951e-06,0.15715131576844,0.376,0.243,0.016138803372684
RPN2,1.11182082317536e-06,0.152704248719021,0.773,0.712,0.016218130347659
IL32,1.11619406181941e-06,0.308605172283147,0.697,0.652,0.0162819227797598
P3H4,1.1396581715134e-06,0.122835625865151,0.35,0.22,0.016624193747866
ACSL4,1.15788483263884e-06,0.176010388352407,0.433,0.293,0.0168900660537028
SRSF7,1.16224687405318e-06,0.212418051732508,0.877,0.854,0.0169536951518138
PPIA,1.17263084838388e-06,0.127159804765578,0.998,0.993,0.0171051661853756
ZNF511,1.18043364186611e-06,0.109935745162409,0.365,0.233,0.0172189855339009
HK1,1.20950854849701e-06,0.120323819511021,0.325,0.204,0.0176431011969259
MT1X,1.2208745984503e-06,0.254890815874339,0.488,0.361,0.0178088977675945
EEF1E1,1.22168362602374e-06,0.115994598656713,0.318,0.197,0.0178206990528083
SF3A3,1.22459502762042e-06,0.126084579582681,0.38,0.252,0.017863167667899
RBM47,1.23175230470218e-06,0.0545115761621324,0.055,0.007,0.0179675708686907
FKBP11,1.24355984757795e-06,0.220451860157659,0.554,0.462,0.0181398074966195
RDH10,1.25095171074582e-06,0.0958612920410771,0.149,0.063,0.0182476326046493
COL6A2,1.2655497031647e-06,-0.155077636979841,0.987,0.995,0.0184605735200635
PIM3,1.30993744284211e-06,0.135998876113449,0.484,0.339,0.0191080574787379
PARP9,1.33485515240836e-06,0.123090188326572,0.342,0.215,0.0194715321081808
IMP4,1.36012816356839e-06,0.108946157771861,0.358,0.23,0.0198401895219722
SLC35B1,1.37486894992371e-06,0.098376624515188,0.254,0.141,0.0200552133725372
SEL1L3,1.42062871328657e-06,0.0696673934932329,0.061,0.01,0.0207227110407112
ZNF830,1.43111006631565e-06,0.0931044885262102,0.294,0.171,0.0208756025373464
ARPC1B,1.43387260625844e-06,0.15705690043532,0.808,0.757,0.0209158997074918
SELENOT,1.44624481752896e-06,0.116773691810821,0.502,0.358,0.0210963731532949
TMEM138,1.45920276912352e-06,0.086416970116802,0.187,0.091,0.0212853907932048
SRP68,1.46116280949872e-06,0.090163576589567,0.269,0.151,0.0213139819021579
PFKP,1.46196356868438e-06,0.0873593061422707,0.121,0.045,0.0213256625763991
HSD11B1,1.47327881642208e-06,0.12145820102025,0.161,0.073,0.0214907180951489
TIMM17A,1.53874368044267e-06,0.117385744138632,0.328,0.205,0.0224456540666172
RFXANK,1.55595964910304e-06,0.115359588182851,0.347,0.222,0.022696783401466
TCEAL4,1.55795393329094e-06,-0.180807729757949,0.917,0.945,0.0227258740249149
BIRC3,1.56945876096363e-06,0.157645353833822,0.182,0.088,0.0228936949461764
PLEKHB2,1.60635050703092e-06,0.0906340376149316,0.259,0.144,0.02343183484606
RORB,1.67055671339315e-06,-0.24176730315894,0.531,0.674,0.0243684107782659
ZNF593,1.67664793355659e-06,0.11519824895565,0.415,0.28,0.0244572634067899
TACO1,1.67690587022476e-06,0.0939414600954175,0.179,0.086,0.0244610259289685
CALD1,1.72747077341162e-06,-0.107354364837844,0.997,1,0.0251986161717553
NDUFAF2,1.73814935733945e-06,0.122671057445459,0.388,0.257,0.0253543846755106
LAGE3,1.74210724106221e-06,0.123281762680012,0.448,0.311,0.0254121183253745
HDDC2,1.75232196650048e-06,0.130052275710385,0.438,0.305,0.0255611205253426
C6orf226,1.75747141354861e-06,0.0918589564346143,0.201,0.101,0.0256362355094336
SLC39A6,1.79505662606523e-06,0.0894423720439484,0.426,0.278,0.0261844910044135
HNRNPR,1.82507989544454e-06,0.151717695783363,0.833,0.803,0.0266224404348495
EXOSC7,1.8321969677876e-06,0.102625415574579,0.32,0.199,0.0267262571691177
NARF,1.83404242362504e-06,0.0937834788640297,0.254,0.142,0.0267531768334184
PRRG4,1.84903425461186e-06,0.0904312100321688,0.073,0.017,0.0269718626720231
ADPGK,1.85981464174061e-06,0.0942400836786836,0.24,0.131,0.0271291161790703
TMEM214,1.85990030605043e-06,0.0922752351282526,0.299,0.177,0.0271303657643577
DERL1,1.88283860813572e-06,0.098914155228317,0.36,0.228,0.0274649667768757
UTP15,1.89519189990991e-06,0.0607721887752102,0.091,0.026,0.0276451642439858
WASF3,1.9114445326253e-06,0.107590418628476,0.239,0.132,0.0278822413974052
GMPPA,1.97091480843176e-06,0.0755542474096707,0.196,0.096,0.0287497343105941
PGM1,2.0038429795686e-06,0.101941363833595,0.264,0.152,0.0292300575429672
POLDIP3,2.00739053269441e-06,0.0883201281502084,0.264,0.149,0.0292818057004133
CCT5,2.02796826120674e-06,0.149080618150307,0.648,0.553,0.0295819730262227
NIP7,2.03372671866246e-06,0.0924437484201371,0.249,0.137,0.0296659716451294
LYPLAL1,2.03687181615494e-06,0.0912691598973167,0.289,0.169,0.0297118491822522
USP39,2.05885745761415e-06,0.079766242256666,0.201,0.101,0.0300325537342176
UTP11,2.11021443419623e-06,0.0967346499098718,0.345,0.217,0.0307816979516204
POLR2B,2.12618479915067e-06,0.106389967425344,0.363,0.232,0.0310146576652108
PSMC2,2.13583484756044e-06,0.131532082629042,0.393,0.268,0.0311554229213642
RAN,2.14356751592244e-06,0.162617431002216,0.897,0.873,0.0312682193547606
OAS1,2.14760228699204e-06,0.10063883475648,0.196,0.098,0.0313270745603529
TSTD1,2.17031620786154e-06,0.136401250257361,0.237,0.132,0.0316584025240762
ACTB,2.24326420247559e-06,0.221279681950208,1,0.998,0.0327224949215115
TES,2.25348211980397e-06,0.0965677934009741,0.166,0.076,0.0328715436815805
GNA11,2.26480747929331e-06,0.103523046215682,0.34,0.215,0.0330367467004515
MRPL13,2.27534043436542e-06,0.103023619861451,0.438,0.3,0.0331903909160884
STT3A,2.28840865142216e-06,0.109030602598137,0.365,0.237,0.0333810169982951
LYPLA1,2.29967876240347e-06,0.119440036864013,0.34,0.219,0.0335454141071794
UBE2L6,2.30170844925886e-06,0.134356562368687,0.449,0.316,0.0335750211493389
SF3A1,2.31447323937739e-06,0.106484751802242,0.32,0.199,0.033761221142798
POLR2H,2.33593323723367e-06,0.106470321229367,0.483,0.343,0.0340742581315275
GATAD2A,2.35794751091663e-06,0.104999352709218,0.289,0.171,0.0343953803417409
CRLF3,2.37207019160316e-06,0.0726301745559799,0.123,0.046,0.0346013878849153
SPAG7,2.46568954910264e-06,0.100726774933766,0.461,0.316,0.0359670134527602
TXNL4A,2.49906302114925e-06,0.139599870808034,0.526,0.389,0.0364538322895041
AAMP,2.51545331923162e-06,0.111421424580711,0.37,0.243,0.0366929175676316
NUP88,2.53847155825835e-06,0.0794658592660973,0.156,0.07,0.0370286846203145
ARPC5L,2.54557947309659e-06,0.119059011902269,0.456,0.321,0.03713236777406
PMAIP1,2.56874405157425e-06,0.166968300048576,0.24,0.132,0.0374702694803136
TBK1,2.58089467804613e-06,0.101356361430717,0.295,0.179,0.0376475106686588
CHMP1B,2.59856270277488e-06,0.124588402117308,0.37,0.243,0.0379052341453772
STAMBPL1,2.61147031995758e-06,0.114793397311079,0.285,0.172,0.0380935175572213
S100A2,2.67111965996117e-06,0.615755072563313,0.468,0.641,0.0389636224798535
ENOPH1,2.67945409963431e-06,0.101879890885864,0.214,0.114,0.0390851969513657
SLC25A11,2.69841591382513e-06,0.112333604734747,0.439,0.303,0.0393617929349672
HSD17B10,2.69892827936744e-06,0.110856293172622,0.517,0.369,0.0393692668111328
TOMM40,2.7000668396471e-06,0.110591684571298,0.353,0.228,0.0393858749899322
H2AC11,2.75273937226919e-06,0.0774860454401318,0.09,0.026,0.0401542092232906
EBP,2.75959122751581e-06,0.129778101103905,0.226,0.126,0.0402541572357731
SLFN11,2.76491176721284e-06,0.115262861182643,0.328,0.207,0.0403317679483337
KLC1,2.78535996787057e-06,0.0906044872241257,0.328,0.2,0.040630045851328
MMP2,2.82749223454152e-06,-0.205899314679685,0.854,0.906,0.0412446292252571
MAGEF1,2.82858698125163e-06,0.122112143087941,0.36,0.237,0.0412605982955176
SYNPO2,2.90203410800617e-06,-0.247973387303604,0.72,0.844,0.0423319715334861
GORASP2,2.9028990036819e-06,0.110031837158379,0.365,0.238,0.0423445877667078
PIP4P1,2.95044227559302e-06,0.0901124217694929,0.229,0.124,0.0430381014740754
ETV7,3.04527580972888e-06,0.0793807965098784,0.108,0.038,0.0444214382365152
PSMG3,3.05497885951792e-06,0.108310341867761,0.345,0.225,0.0445629766237879
GNL3L,3.07087916344492e-06,0.101172654317352,0.315,0.192,0.044794914357171
PSME3,3.08205348072622e-06,0.0916831528653491,0.212,0.111,0.0449579141233534
PMM2,3.19430338647581e-06,0.0953214771022646,0.33,0.205,0.0465953034985226
NT5E,3.22722803350953e-06,0.128523722086419,0.375,0.247,0.0470755753248036
PAF1,3.24948941298729e-06,0.0833633259675662,0.227,0.123,0.0474003020672456
LAPTM4B,3.2854198534558e-06,0.154891510563108,0.489,0.364,0.0479244194023598
ZNF770,3.31866331391247e-06,0.108902531561227,0.297,0.182,0.0484093417600412
CPSF2,3.35845716909592e-06,0.0951101702647416,0.282,0.167,0.0489898147256022
EHF,3.37480120609086e-06,0.128523722086419,0.068,0.015,0.0492282251932473
MIS18A,3.39357414051235e-06,0.071678150420147,0.141,0.06,0.0495020659876536
ATR,3.3979015988718e-06,0.0963485605158882,0.275,0.162,0.0495651906227429
DUSP7,3.43240432202158e-06,0.0960267631284462,0.196,0.101,0.0500684818453288
COX17,3.4408659892034e-06,0.121353913046297,0.481,0.344,0.05019191218451
CARS1,3.48817873626704e-06,0.0895049483087913,0.231,0.126,0.0508820632259273
ITPA,3.55558208983211e-06,0.124618712342464,0.441,0.31,0.051865275944381
DCN,3.56679432051952e-06,-0.195246136985844,0.95,0.964,0.0520288287534182
P4HA2,3.62713379855068e-06,0.164707076517413,0.406,0.291,0.0529090007194587
AGTRAP,3.63367193570619e-06,0.125138057978651,0.444,0.311,0.0530043725261462
N4BP1,3.68502413229324e-06,0.10993297082558,0.398,0.267,0.0537534470177615
ZC3H15,3.68754986813602e-06,0.138899345385341,0.718,0.662,0.0537902899265002
RNASEH1,3.74226839862363e-06,0.0963485605158882,0.277,0.162,0.0545884691307229
SLC1A5,3.76054284796844e-06,0.113020405829679,0.302,0.185,0.0548550385233156
IMPAD1,3.79899946604105e-06,0.123291558990232,0.403,0.281,0.0554160052111407
SMCO4,3.82978730368677e-06,0.0780986967075716,0.139,0.06,0.055865107398879
MYDGF,3.85401310038001e-06,0.145773268875047,0.894,0.882,0.0562184890952432
MAEA,3.85862105155503e-06,0.0953753114539773,0.302,0.184,0.0562857052790333
OLFM1,3.8697464267645e-06,0.13078348846288,0.24,0.137,0.0564479911272137
DPH5,3.87847617690951e-06,0.0863791746031248,0.164,0.078,0.056575331992579
LAMA2,3.92929339038453e-06,-0.188311895568707,0.725,0.839,0.0573166026855392
RAC2,3.93911098059093e-06,0.116953092035841,0.141,0.06,0.0574598118738798
CCNH,3.95956141483379e-06,0.0849851327809629,0.307,0.185,0.0577581223581804
TM7SF3,3.97324920680489e-06,0.104048153096429,0.302,0.184,0.0579577861796629
ILVBL,3.98251139494406e-06,0.0881974575386859,0.25,0.142,0.058092893718049
CLPX,4.02812939002877e-06,0.0860678905539188,0.292,0.175,0.0587583234123496
DKC1,4.03289412571173e-06,0.0885537453089582,0.265,0.154,0.058827826611757
EPSTI1,4.05478687566627e-06,0.121158545621714,0.413,0.276,0.0591471761553439
CWC22,4.07384966324174e-06,0.107940573567113,0.312,0.194,0.0594252450377073
COTL1,4.08429659141067e-06,0.155635341525629,0.36,0.238,0.0595776343789075
ICAM3,4.10784747144991e-06,0.0981013251698161,0.247,0.141,0.0599211710660399
XIAP,4.12885967393413e-06,0.128812176692876,0.444,0.315,0.0602276760636771
GPI,4.1340373141494e-06,0.0985068271975472,0.391,0.258,0.0603032023014973
CDC42SE2,4.1394279343221e-06,0.103396511098504,0.284,0.171,0.0603818352779565
WDR1,4.13957573056119e-06,0.133426278838753,0.423,0.298,0.0603839911816961
COPS3,4.17109953873943e-06,0.113512337230738,0.322,0.207,0.0608438289715921
PFDN5,4.18942555676307e-06,-0.119238232281591,1,1,0.0611111505965029
RAB11A,4.22017997500129e-06,0.0975448261613562,0.502,0.363,0.0615597652953438
SF3B3,4.36459222250317e-06,0.0974356748129807,0.328,0.207,0.0636663067496537
CHCHD2,4.50542633497505e-06,0.103825175766483,0.995,0.993,0.0657206539482811
ECD,4.51165509136149e-06,0.089800667429386,0.171,0.083,0.06581151281769
NAB2,4.53044020638053e-06,0.0964577566504536,0.249,0.141,0.0660855312904727
MZT1,4.58031449788198e-06,0.114105878060598,0.289,0.175,0.0668130475806044
ARF6,4.60017067779427e-06,0.124037746112642,0.434,0.308,0.0671026896769851
DDX39A,4.61242550450797e-06,0.117916807323491,0.289,0.179,0.0672814508342578
NUCKS1,4.6439092428405e-06,0.146675197471615,0.972,0.988,0.0677407041253144
NRG1,4.66868864887149e-06,0.251826478596341,0.386,0.27,0.0681021613210884
RBM12,4.80511766319469e-06,0.0775416987325022,0.252,0.142,0.0700922513530209
UBE2J1,4.81912195610746e-06,0.124925514140684,0.373,0.252,0.0702965319737395
SCO1,4.85973009500128e-06,0.0846539207785974,0.277,0.164,0.0708888828957837
PSMB6,4.94656180625477e-06,0.106468292630862,0.809,0.781,0.0721554970678383
WDR74,4.98968126202594e-06,0.0980858188764144,0.269,0.161,0.0727844805691724
SERTAD1,4.98980485567427e-06,0.211049380909015,0.672,0.606,0.0727862834297206
DCAF13,5.00736297037397e-06,0.107974651005662,0.29,0.179,0.0730424036488451
IFITM1,5.01364235181041e-06,0.222437159546932,0.897,0.881,0.0731340009858584
ENPP2,5.02360295349629e-06,0.158936421969419,0.259,0.151,0.0732792962826505
MRPS23,5.03939054965027e-06,0.109158980176742,0.37,0.247,0.0735095899477485
RNF114,5.07191718464372e-06,0.114941971623148,0.391,0.268,0.073984055972398
LY6E,5.08900310065928e-06,0.162838604576507,0.957,0.955,0.0742332882293169
TNFAIP6,5.12542321755542e-06,0.122420665002151,0.156,0.073,0.074764548474481
DNAJA4,5.13111122005212e-06,0.13009260098022,0.158,0.075,0.0748475193669003
ITGB3BP,5.16002296755435e-06,0.108778080700489,0.202,0.108,0.0752692550277153
WBP4,5.20887463145864e-06,0.11650167639791,0.426,0.296,0.0759818542490872
S1PR3,5.29058353080311e-06,0.126960357285814,0.353,0.225,0.077173741963825
FUOM,5.43043235660551e-06,0.0930388675880597,0.284,0.169,0.0792137167858046
EIF2B3,5.45081636689975e-06,0.0994281627604615,0.242,0.139,0.0795110583439667
RBBP7,5.51441476764015e-06,0.126820144161636,0.489,0.359,0.0804387682155669
EMC4,5.63241043444572e-06,0.110227792495704,0.519,0.381,0.0821599710072597
CHORDC1,5.64620499956617e-06,0.144343251144188,0.498,0.361,0.0823611923286718
UBAP2,5.83151387368353e-06,0.0842605297428396,0.262,0.152,0.0850642928754217
INTS6,5.86034859447063e-06,0.11930791028656,0.391,0.268,0.085484904947543
WDR46,5.88618024385664e-06,0.10255146451913,0.333,0.214,0.0858617112171368
SNX10,5.8899146025797e-06,0.106190728889462,0.211,0.113,0.0859161843078301
SCFD1,5.90405155452885e-06,0.108096847785132,0.489,0.353,0.0861224000259124
SELENON,5.9550207636232e-06,0.11379450114448,0.303,0.192,0.0868658878789716
MAP1B,5.97871823062086e-06,-0.153729772720157,0.534,0.697,0.0872115628300665
ALCAM,6.01918844893164e-06,0.178843251436711,0.28,0.171,0.0878019019045658
NBN,6.12727235110174e-06,0.112106586372927,0.439,0.308,0.0893785217855211
FASN,6.12768374811333e-06,0.102899460256538,0.167,0.083,0.0893845228337292
PSMB3,6.2216778368713e-06,0.138482083909479,0.778,0.74,0.0907556146064417
CFAP298,6.24038718525295e-06,0.112738823849065,0.285,0.177,0.0910285278712848
GOLGA3,6.40335545485343e-06,0.108118232441641,0.456,0.328,0.0934057460199469
CLSTN3,6.43254563290018e-06,0.119165650801103,0.338,0.217,0.093831543147115
DNPH1,6.47894790327694e-06,0.14195336953298,0.532,0.419,0.0945084130651007
BARD1,6.47945331207934e-06,0.113360990787631,0.166,0.081,0.0945157854633013
OCIAD2,6.48155775216541e-06,0.0805299812942881,0.138,0.06,0.0945464829308369
MGAT1,6.54232990005731e-06,0.104061961684542,0.456,0.318,0.095432966252136
HGS,6.54810659263371e-06,0.0958594204211057,0.284,0.174,0.095517230866748
CLINT1,6.59076349600855e-06,0.121801313049693,0.512,0.376,0.0961394671162768
DNAJB11,6.69652912933746e-06,0.11321653728593,0.347,0.23,0.0976822704096456
MT-CO1,6.70052082632556e-06,0.106843298669169,1,1,0.097740497293611
ACACA,6.75791183728652e-06,0.0682003919842409,0.148,0.066,0.0985776599704984
GOSR1,6.90723791783512e-06,0.0967633281929832,0.459,0.318,0.100755879507461
R3HDM4,6.96047488232525e-06,0.0790436648230497,0.214,0.116,0.101532447108478
TXNDC15,6.97961560807513e-06,0.116248205236237,0.609,0.498,0.101811652874992
PDIA4,6.98232039628262e-06,0.146498826040538,0.577,0.47,0.101851107620575
PSMD10,7.00367787435352e-06,0.103800055881832,0.262,0.157,0.102162649153195
UBE2E1,7.08631804508643e-06,0.112455142342062,0.433,0.298,0.103368121323676
SPINT1,7.10630010551537e-06,0.100097074020882,0.121,0.05,0.103659599639153
POLR3H,7.15265013750542e-06,0.0942898032412379,0.209,0.114,0.104335707555792
KPNA2,7.18141038457613e-06,0.0866940438935417,0.163,0.078,0.104755233279812
IRF3,7.2105751291564e-06,0.106551750671661,0.421,0.29,0.105180659409004
GNL2,7.27777199308842e-06,0.0930508093837476,0.259,0.151,0.106160860063181
MXD1,7.27796497551284e-06,0.0912291990589329,0.232,0.131,0.106163675097806
TINF2,7.33100336145938e-06,0.0941105684999444,0.277,0.169,0.106937346033608
MGST2,7.40182579363607e-06,0.119733163056937,0.287,0.177,0.107970432851769
MAGT1,7.44242074324569e-06,0.117616882302498,0.426,0.303,0.108562591381725
RNF24,7.44482584176423e-06,0.103207596178013,0.481,0.346,0.108597674553815
CSE1L,7.46269054943809e-06,0.0626177009973167,0.211,0.111,0.108858267044653
GPR65,7.52188212581832e-06,0.0724557902194365,0.086,0.026,0.109721694569312
SSR1,7.56166012790423e-06,0.148119884448644,0.527,0.404,0.110301936285739
ITGB1,7.59780820932523e-06,-0.129705402796642,0.987,0.993,0.110829228349427
COL5A1,7.69892015908632e-06,-0.222163140118859,0.799,0.871,0.112304148360592
PPIF,7.77579794036277e-06,0.10391715716694,0.28,0.172,0.113425564556072
ISG20,7.81265601263791e-06,0.156363390968611,0.289,0.182,0.113963213256349
POLR2C,7.8161459580601e-06,0.102261700328929,0.4,0.276,0.114014121090223
TSR2,7.97632181495464e-06,0.107982069628928,0.408,0.278,0.116350606314743
DBNL,8.08066864776544e-06,0.0851302439779552,0.441,0.301,0.117872713564954
POLR1A,8.11381459466256e-06,0.0726301745559799,0.131,0.056,0.118356213492343
KIAA0100,8.12206217452317e-06,0.0985480167518821,0.305,0.192,0.11847652093977
DPP3,8.14900747469411e-06,0.0592604726898882,0.091,0.03,0.118869572033363
RAB11FIP1,8.2391661034075e-06,0.112581408813505,0.192,0.101,0.120184715950405
PHF11,8.27734316272804e-06,0.0758446895716851,0.444,0.3,0.120741604714714
TMEM54,8.31895558023396e-06,0.108946157771861,0.33,0.214,0.121348605048873
RPS26,8.34373488155056e-06,-0.135447005206907,0.977,0.99,0.121710060717178
PYURF,8.47403980718836e-06,0.152580136544021,0.72,0.664,0.123610818667457
KRAS,8.51914211568755e-06,0.0902103985490746,0.413,0.28,0.124268726041534
AIFM2,8.53353045252332e-06,0.0779842374768148,0.138,0.061,0.124478608710958
MRPL15,8.54942628647821e-06,0.1123977542386,0.333,0.22,0.124710481240858
SUCLG2,8.62358222273245e-06,0.0934057424981372,0.459,0.325,0.125792193882998
RAB25,8.66317164215961e-06,0.0873124457861235,0.065,0.015,0.126369684744182
ANXA5,8.75336577075555e-06,0.14544254189662,0.992,0.99,0.127685346498011
RPA3,8.91223224849959e-06,0.135027712543142,0.337,0.228,0.130002731808863
DDX50,8.98248500514284e-06,0.0922723367077468,0.416,0.281,0.131027508770019
MKNK2,9.11038532492849e-06,0.111440575982115,0.318,0.205,0.132893190734732
EIF1AX,9.16138814166684e-06,0.139466827213887,0.823,0.778,0.133637168822494
MRPL42,9.20250456044527e-06,0.114597412388225,0.498,0.364,0.134236934023215
TRIM14,9.21203364482759e-06,0.0565488287751467,0.109,0.041,0.1343759347771
RPIA,9.48687243194371e-06,0.0776429081855515,0.201,0.108,0.138385008164763
