,p_val,avg_logFC,pct.1,pct.2,p_val_adj
PRXL2A,9.75511166889067e-13,-0.284190585622263,0.268,0.451,1.70929066662302e-08
TUBB4B,1.06064790269501e-12,0.230046159586749,0.541,0.351,1.8584672551022e-08
GBP2,1.12084021778771e-12,0.2762483280431,0.331,0.166,1.96393622960763e-08
H2AZ1,1.35547370056883e-12,-0.234138790966656,0.486,0.674,2.3750610181367e-08
GLRX,1.67112036429031e-12,-0.236271099735776,0.236,0.448,2.92813710230948e-08
DPYSL3,1.70820372196461e-12,0.23221210215346,0.288,0.131,2.99311456162639e-08
PRSS12,1.75276339738385e-12,-0.242797541008856,0.23,0.418,3.07119202489598e-08
CGNL1,1.84439957449506e-12,0.214439976185563,0.3,0.14,3.23175693443024e-08
RPL35,1.97851396009914e-12,-0.140688241696005,0.991,0.992,3.46675216088571e-08
C9orf16,2.00259048909448e-12,-0.182989529699489,0.381,0.594,3.50893905499135e-08
ABI3BP,2.10934673972006e-12,0.501406492261754,0.309,0.151,3.69599735733748e-08
FAM89A,2.332264354502e-12,-0.187804998270086,0.151,0.332,4.0865936019584e-08
RGS5,2.37905172349084e-12,-0.437103977693351,0.315,0.531,4.16857442990064e-08
COL5A3,2.4270299759233e-12,-0.156208101295552,0.155,0.35,4.2526419238128e-08
RPL27,2.50864566453953e-12,-0.151713711707713,0.975,0.978,4.39564893340616e-08
FIS1,2.65677671076607e-12,-0.193156106123787,0.448,0.65,4.65520415260431e-08
MAP1LC3B,2.65689409961851e-12,-0.186959650769388,0.374,0.59,4.65540984135155e-08
FBN1,2.79109871972177e-12,-0.361756638976225,0.59,0.709,4.89056317669648e-08
EIF1,3.14856514898826e-12,-0.152333290414026,0.991,0.999,5.51691585405722e-08
MT-ND6,3.32356978998811e-12,0.204292857470703,0.315,0.153,5.82355898601717e-08
IDO1,4.9875648138352e-12,0.127490970555025,0.088,0.009,8.73921106680204e-08
ADRA2A,5.41021611923712e-12,-0.235809351380421,0.255,0.456,9.47978068412728e-08
BST2,5.70526031384987e-12,0.47329260389207,0.745,0.68,9.99675712192775e-08
LRPAP1,6.01369208498074e-12,-0.223287229788156,0.61,0.772,1.05371912713032e-07
MT1M,6.2240742897143e-12,-0.171682846101643,0.056,0.201,1.09058229704374e-07
UBXN1,6.3498584562582e-12,-0.194981691956229,0.498,0.666,1.11262219870556e-07
UQCRQ,6.71788746613846e-12,-0.208990489754464,0.471,0.645,1.17710824181678e-07
TXNIP,7.59273941184507e-12,-0.229683265965835,0.764,0.891,1.33039979974349e-07
COX6B1,7.96792611309812e-12,-0.179112685895827,0.581,0.76,1.39614001353705e-07
CCDC47,7.96809452443282e-12,0.18325363373408,0.399,0.223,1.39616952257112e-07
COPS9,8.00660647224473e-12,-0.176867750824099,0.408,0.616,1.40291758606672e-07
NFKBIA,8.24020383510878e-12,0.277299768988281,0.577,0.402,1.44384851598776e-07
ARL15,9.4419809588902e-12,0.135968360744068,0.18,0.058,1.65442390361674e-07
KCNK2,9.94269399371549e-12,0.0967476475907866,0.108,0.018,1.74215884157883e-07
BHLHE41,1.00370166934617e-11,0.229447126474402,0.347,0.181,1.75868606502836e-07
UQCRB,1.01306345286826e-11,-0.164352799113722,0.806,0.904,1.77508978211577e-07
TRIM22,1.06317468146985e-11,0.171927291131512,0.279,0.126,1.86289467687147e-07
KLK4,1.11063559022424e-11,0.0664631583733172,0.072,0.004,1.94605568119092e-07
COL10A1,1.21598195076984e-11,0.140405768976191,0.09,0.01,2.13064357413892e-07
RWDD1,1.24572543860498e-11,-0.183378626351682,0.493,0.687,2.18276011352364e-07
PCOLCE,1.25392385367422e-11,-0.198261142253578,0.8,0.899,2.19712537640798e-07
RPS21,1.3070807340056e-11,-0.156050321498278,0.984,0.996,2.29026686212462e-07
RND3,1.37107425912084e-11,-0.360104624546885,0.536,0.695,2.40239631683153e-07
TRPS1,1.38518561309542e-11,0.256012014188619,0.462,0.295,2.42712223126579e-07
VCAN,1.47548956571226e-11,0.451706202248749,0.757,0.675,2.58535281704103e-07
IGFBP4,1.8713673604903e-11,-0.300298027322637,0.878,0.955,3.27900988905111e-07
CADPS,2.20641898991392e-11,0.282496326195771,0.293,0.147,3.86608735412717e-07
MXD4,2.22945259004939e-11,-0.189394778675401,0.329,0.529,3.90644682828455e-07
KRT18,2.24800082499863e-11,-0.275554749448012,0.072,0.223,3.93894704556261e-07
COL5A2,2.48868180273287e-11,-0.283110281286459,0.7,0.847,4.36066825474853e-07
C3orf80,2.65207598897563e-11,0.0981788479986504,0.108,0.02,4.6469675478831e-07
HNRNPDL,2.83718584293693e-11,0.232267730200168,0.642,0.511,4.97131703399409e-07
SERPINB3,3.01156961438532e-11,-0.23687152004802,0.011,0.118,5.27687227832595e-07
BMP4,3.14747696197126e-11,0.18346486367228,0.279,0.128,5.51500913276604e-07
ANXA5,3.1602111899245e-11,0.237724526688554,0.86,0.865,5.53732204698571e-07
RNF7,3.75702450904135e-11,-0.177247013712878,0.455,0.636,6.58305834474225e-07
NDUFA2,3.87004297424455e-11,-0.17464465277163,0.257,0.448,6.7810892994713e-07
CD302,3.87735586189797e-11,-0.178543533916889,0.255,0.439,6.79390294121763e-07
PSMB10,3.89060292520723e-11,0.140258897512936,0.189,0.067,6.81711444554811e-07
CPVL,3.94405858531953e-11,0.0794185433474001,0.083,0.009,6.91077945319689e-07
CRTAP,4.08962823688316e-11,-0.177933701159748,0.486,0.68,7.16584659666668e-07
TAP2,4.31572030204627e-11,0.125432161632826,0.178,0.059,7.56200511324548e-07
CALM2,4.33981582751718e-11,0.203428142756056,0.932,0.904,7.60422529297561e-07
PTN,4.40161561738842e-11,0.252836064528763,0.405,0.225,7.71251088478799e-07
IGF1,4.43847052137098e-11,1.057974253309,0.563,0.539,7.77708804754624e-07
SRSF3,4.51803673984373e-11,0.219074369707484,0.698,0.591,7.91650397555418e-07
GRAMD2B,4.51875117238651e-11,-0.188047470782944,0.171,0.342,7.91775580425564e-07
PYCR1,4.6937179552187e-11,0.107833512672549,0.142,0.038,8.2243326011342e-07
MRPS21,4.77556654406362e-11,-0.188713024465841,0.372,0.554,8.36774769850828e-07
PGF,4.9551741811167e-11,0.315553937719148,0.297,0.151,8.68245620015267e-07
TMED2,5.04463673666491e-11,0.192470965182438,0.581,0.426,8.83921248998425e-07
HNRNPK,5.86953567473937e-11,0.201997867993484,0.764,0.64,1.02846004092783e-06
PPP1R15B,6.13023885750867e-11,0.124329638246286,0.194,0.069,1.07414045261267e-06
EIF3K,6.3677368681263e-11,-0.170435841870139,0.687,0.837,1.11575485403309e-06
BSG,6.74295546506567e-11,-0.178988129627372,0.599,0.775,1.18150065658881e-06
KRTDAP,6.92923367250212e-11,-0.123221755913407,0.002,0.096,1.21414032409582e-06
CCBE1,7.39736713850016e-11,0.108304969198058,0.126,0.03,1.296166670008e-06
EIF3D,8.3105482961802e-11,-0.182140398338421,0.327,0.507,1.45617427245669e-06
LCN2,9.43850215516536e-11,-0.233471284561029,0.02,0.131,1.65381434762807e-06
SRSF7,1.03676152750135e-10,0.220467624444177,0.682,0.529,1.81661354848786e-06
EDNRB,1.1850706571975e-10,-0.181432242765563,0.185,0.359,2.07648080554146e-06
ADI1,1.32757819523082e-10,-0.163642282572987,0.336,0.528,2.32618251368344e-06
FOS,1.49582636002022e-10,0.330824196669395,0.919,0.862,2.62098694802742e-06
GALNTL6,1.67262062675248e-10,0.0967476475907866,0.108,0.022,2.9307658621957e-06
BLOC1S1,1.86949775966527e-10,-0.165592114879791,0.338,0.536,3.27573397448549e-06
KLK1,1.87635590876093e-10,0.0980017628202169,0.061,0.003,3.2877508233309e-06
PFDN2,1.87688985377411e-10,0.166927443270427,0.423,0.254,3.288686401783e-06
MME,1.94077330413513e-10,0.196527982072976,0.302,0.153,3.40062298350557e-06
FXYD6,2.1492495650437e-10,0.148781582056444,0.248,0.111,3.76591508786958e-06
ZNF704,2.19839920545507e-10,0.184611692815739,0.383,0.218,3.85203508779838e-06
CXCL13,2.2341077697676e-10,0.110751364292703,0.052,0,3.91460363418679e-06
LMOD1,2.26638691383789e-10,-0.181514339387017,0.189,0.364,3.97116315042675e-06
GSTO1,2.36414384431601e-10,-0.182955405635765,0.439,0.621,4.14245284401051e-06
BIRC3,2.39174214046009e-10,0.137208286507389,0.14,0.039,4.19081057851418e-06
OSBPL8,2.44099517962345e-10,-0.210171912194307,0.597,0.748,4.27711175373621e-06
GNG11,2.59560758081648e-10,-0.288579799333956,0.554,0.71,4.54802360310664e-06
CAST,2.78025842523111e-10,-0.191423977375278,0.599,0.755,4.87156881268995e-06
C1QTNF1,2.9354675141045e-10,-0.186106241667469,0.18,0.349,5.14352617821391e-06
APOD,3.00723257946679e-10,0.0264490268799507,0.59,0.743,5.26927292574171e-06
CCNL1,3.07098652168699e-10,0.322003778027425,0.628,0.497,5.38098258329995e-06
SMAD7,3.31219728087983e-10,0.185708342936466,0.311,0.164,5.80363207555763e-06
C3,3.40896410667879e-10,0.429745358463345,0.367,0.216,5.97318690772258e-06
CLEC3B,3.51565975045223e-10,-0.0928392391006519,0.005,0.094,6.16013901474239e-06
CCNI,3.57200259884927e-10,-0.175297916252913,0.818,0.916,6.25886295370369e-06
NAA38,3.69799987719557e-10,-0.162820190676607,0.261,0.44,6.47963538482208e-06
HSPA9,3.80613732646285e-10,0.200906163180615,0.365,0.215,6.66911382342821e-06
SELENOW,3.8256365217359e-10,-0.168144253103809,0.664,0.82,6.70328031338565e-06
BAD,3.83446038658437e-10,-0.166455993444916,0.329,0.505,6.71874148937313e-06
TMEM14C,4.45075472616807e-10,-0.173055150954831,0.662,0.801,7.79861243119169e-06
GBP5,4.47284365326651e-10,0.153259857854129,0.088,0.014,7.83731664925358e-06
TGFBR2,4.77752529210259e-10,-0.16413623170627,0.268,0.453,8.37117981682217e-06
TRNP1,4.82395014312034e-10,-0.100768910092465,0.02,0.125,8.45252544077546e-06
ADCY3,4.85870110644915e-10,-0.194273326126509,0.209,0.375,8.5134160787202e-06
PF4V1,4.92123589109636e-10,-0.0892656796097868,0.005,0.093,8.62298952837905e-06
SDF2L1,4.99749411382085e-10,0.16518392178887,0.277,0.138,8.7566091862369e-06
LAMP5,5.0022466541724e-10,-0.253107679093421,0.198,0.363,8.76493658744088e-06
MGMT,5.03128970123774e-10,-0.156324139422496,0.194,0.363,8.81582581450876e-06
IFITM1,5.07818843462682e-10,0.377150606325909,0.703,0.701,8.89800177515312e-06
UBC,5.11368756255508e-10,0.222430588900568,0.995,0.967,8.96020334710901e-06
JUN,5.40874968542158e-10,0.356759458195427,0.912,0.832,9.4772111987957e-06
LMO4,5.42176216856391e-10,-0.237869247529489,0.507,0.661,9.50001167175768e-06
LOXL1,5.42238719054862e-10,-0.197314317114822,0.329,0.505,9.5011068352793e-06
BEX3,5.54055244698488e-10,-0.173289521689671,0.597,0.767,9.7081559976069e-06
HLA-DRA,6.03541761842204e-10,0.104877773674037,0.207,0.084,1.05752587509991e-05
MXRA5,6.27195652656226e-10,0.256324075977391,0.57,0.41,1.09897222258424e-05
CTSS,6.31481914636691e-10,0.170046160106954,0.196,0.077,1.10648261082641e-05
CDC42,6.55697457959919e-10,0.185173118617614,0.745,0.616,1.14891308583737e-05
NDUFB4,6.66660813797559e-10,-0.167334148025841,0.559,0.705,1.16812307793608e-05
TPM3,7.37109693914098e-10,0.214931404550869,0.414,0.257,1.29156360567628e-05
RGS10,7.37238155237129e-10,-0.170159557498465,0.23,0.398,1.2917886956065e-05
MSRB2,7.47743426247317e-10,-0.155927792954544,0.288,0.467,1.31019603147055e-05
IARS1,8.08442194740148e-10,0.135968360744068,0.232,0.104,1.41655241362369e-05
FBLIM1,8.12861189659747e-10,-0.184849273303812,0.356,0.531,1.42429537652181e-05
PLAT,8.48423047617365e-10,-0.229109993991044,0.178,0.339,1.48660686403515e-05
MAFB,8.74750567944313e-10,0.292420537559605,0.284,0.152,1.53273794515202e-05
TNFAIP3,9.48488235182001e-10,0.220005863135259,0.209,0.088,1.6619410856859e-05
TOMM7,9.63013067663e-10,-0.1495105823742,0.809,0.912,1.68739149715911e-05
SOD3,1.03912900318793e-09,-0.182658515557135,0.624,0.806,1.8207618393859e-05
ITIH5,1.10722007921605e-09,-0.134545908085348,0.052,0.173,1.94007102280236e-05
BTN3A2,1.17531694717264e-09,0.174101230439512,0.234,0.109,2.0593903548359e-05
MT-ND4L,1.17631514722072e-09,0.188814716157928,0.833,0.747,2.06113940096014e-05
ANPEP,1.24264538561347e-09,-0.169922168773314,0.14,0.292,2.17736324467192e-05
TMEM204,1.25201611786823e-09,-0.190875342411419,0.367,0.527,2.19378264172871e-05
N4BP2L2,1.34767279348868e-09,0.217526418152384,0.707,0.575,2.36139226875087e-05
SLC25A5,1.36981969895619e-09,-0.200927694489126,0.403,0.556,2.40019807651104e-05
EGR2,1.40517086811551e-09,0.0980305214036758,0.099,0.021,2.462140395112e-05
BRI3,1.44321556902691e-09,-0.165253046612747,0.631,0.777,2.52880232004895e-05
SELENOM,1.48179836227722e-09,-0.171612665884859,0.881,0.954,2.59640709038214e-05
IER2,1.55712051878912e-09,0.422667632133941,0.797,0.706,2.72838657302229e-05
CFH,1.60040519307639e-09,-0.179548510701157,0.491,0.661,2.80422997930844e-05
MGST1,1.66548136900693e-09,-0.141018422590965,0.045,0.161,2.91825645477394e-05
VPS28,2.03861214713282e-09,-0.164923943444519,0.518,0.684,3.57205620420612e-05
MAP2K2,2.09976000193221e-09,-0.14937087580594,0.365,0.55,3.67919947538562e-05
A2M,2.12395074627871e-09,-0.25776459674056,0.502,0.691,3.72158649762956e-05
PHC2,2.18929725081398e-09,-0.166413500828002,0.255,0.418,3.83608664287626e-05
WDR86,2.23961707552214e-09,-0.157315967256383,0.182,0.341,3.9242570397299e-05
SUMO2,2.24096729143667e-09,-0.146260144292069,0.885,0.952,3.92662288805534e-05
EVA1B,2.27132804244985e-09,-0.188286001331057,0.687,0.835,3.97982099598063e-05
ADAR,2.34046888245662e-09,0.186447714504345,0.428,0.274,4.10096957584049e-05
FLT1,2.43696484102651e-09,-0.169783628008384,0.095,0.236,4.27004979444665e-05
HIGD1B,2.50226075928345e-09,-0.361736175059226,0.065,0.189,4.38446130241646e-05
TMEM258,2.51652602773744e-09,-0.152310192488894,0.586,0.756,4.40945690580154e-05
POLR2J3.1,2.53579269359466e-09,0.180274212466171,0.293,0.157,4.44321595771656e-05
DPT,2.58977367460169e-09,0.300553406679315,0.322,0.186,4.53780143263708e-05
S100A6,2.59233175569991e-09,0.295481100114037,0.995,0.987,4.54228370233739e-05
ACBD3,2.64396831482355e-09,0.164692935789097,0.405,0.253,4.63276128123382e-05
SMAP1,2.66503974820121e-09,-0.140371435103779,0.178,0.338,4.66968264679816e-05
PLIN2,2.72070443730917e-09,-0.171482297030136,0.243,0.409,4.76721831505313e-05
HEBP2,2.73484841797775e-09,-0.169441815001294,0.324,0.493,4.79200139798062e-05
MRPL51,2.79916377810444e-09,-0.157719735767925,0.507,0.674,4.90469477199461e-05
MT1X,2.80445642819679e-09,-0.255703425231761,0.115,0.254,4.91396855348641e-05
HSPA1A,2.86304535789133e-09,0.558847158089199,0.793,0.746,5.01662807609718e-05
ZYX,3.02212616302408e-09,-0.229859965181152,0.3,0.453,5.2953694628508e-05
ANGPT1,3.49507249984007e-09,-0.11788615463046,0.047,0.161,6.12406603421977e-05
CHST7,3.55091457396663e-09,-0.135965354739574,0.077,0.203,6.22191251650432e-05
COX6C,3.66558363211885e-09,-0.155420852190533,0.745,0.883,6.42283564019866e-05
AOPEP,3.72764166261813e-09,-0.181603857180922,0.493,0.668,6.53157372123949e-05
ACTR3,3.82388536055146e-09,0.170676852144795,0.408,0.252,6.70021192875827e-05
PTPRC,3.98058039296274e-09,0.205851704239994,0.218,0.098,6.97477296454932e-05
PMP22,4.12098434562324e-09,-0.216574345909754,0.667,0.797,7.22078877040103e-05
SERPING1,4.50192727192266e-09,0.22467785651704,0.854,0.834,7.88827696586289e-05
FREM1,4.87402310429522e-09,0.121470785677581,0.14,0.046,8.54026328334608e-05
PAPPA,4.99187539629593e-09,0.206420021694679,0.282,0.147,8.74676406938973e-05
TKT,5.06375081611755e-09,-0.15999876324182,0.286,0.457,8.87270418000117e-05
DNAJB11,5.18421666396395e-09,0.124662081422342,0.225,0.104,9.08378443859764e-05
ARGLU1,5.39977828491825e-09,0.183588477978144,0.696,0.57,9.46149151083375e-05
MOXD1,5.50721041101671e-09,-0.210033544107302,0.432,0.588,9.64973408218348e-05
ID4,5.90237059303168e-09,-0.16481693670614,0.293,0.469,0.000103421337531101
TUBB6,6.14383606237426e-09,0.15678576582759,0.333,0.19,0.000107652295484922
ABCF1,6.15621685066096e-09,0.163252319692536,0.354,0.208,0.000107869231657281
OSR2,6.19128072664084e-09,-0.257598827370076,0.329,0.48,0.000108483620892201
ZFP36L1,6.45042532142842e-09,0.239129519612425,0.901,0.802,0.000113024352482069
CLK1,6.46961486413251e-09,0.172411748145428,0.356,0.214,0.00011336059164933
CHORDC1,6.91852288934961e-09,0.174900157949243,0.333,0.197,0.000121226358067184
SRPX2,7.0375065406662e-09,-0.173336175720879,0.207,0.358,0.000123311189605553
CDH13,7.08929286927647e-09,-0.118856546549938,0.095,0.228,0.000124218589655462
ITGB5,7.22429490338711e-09,-0.144556623502623,0.277,0.456,0.000126584095297149
MMD,7.48588137925557e-09,-0.113520307950491,0.047,0.159,0.000131167613527316
CYP26B1,7.49660552541016e-09,0.218818266892446,0.23,0.107,0.000131355522016237
YWHAE,7.7230347370948e-09,0.165549584761642,0.667,0.55,0.000135323014663375
TMEM50A,8.06091444487375e-09,-0.147085604273245,0.509,0.682,0.000141243342903078
COL21A1,8.17720639848747e-09,-0.173854837584926,0.173,0.321,0.000143281010514297
NDUFB5,8.4131917464041e-09,-0.153387352265743,0.3,0.464,0.000147415945780493
CTSB,8.47734851189714e-09,-0.110084829412665,0.635,0.82,0.000148540100625462
SLC38A5,9.50530654058252e-09,0.0665145535494855,0.083,0.016,0.000166551981204087
RPL36AL,9.8009547957748e-09,-0.125461178620314,0.878,0.916,0.000171732329931566
JMJD1C,1.09260078745808e-08,0.168122639288675,0.529,0.375,0.000191445509978404
CLEC11A,1.11877623614115e-08,-0.210365229399932,0.676,0.792,0.000196031972096653
NDUFB11,1.12973748376481e-08,-0.133537090938676,0.545,0.702,0.000197952601905271
PALLD,1.14073829184128e-08,0.246216486502137,0.694,0.632,0.000199880163496428
TSPYL2,1.18056206018928e-08,0.191831940789227,0.351,0.207,0.000206858084186366
BGN,1.21944888928674e-08,-0.222998152573828,0.802,0.874,0.000213671834380823
MUC5B,1.25048974761835e-08,-0.259033091850872,0.007,0.085,0.000219110813577687
FKBP2,1.26821298098564e-08,0.0989154564901863,0.164,0.063,0.000222216278528304
TBCA,1.27387364890756e-08,-0.138942146028225,0.545,0.7,0.000223208140761583
TCF25,1.32684202100234e-08,-0.154479965200603,0.462,0.647,0.00023248925892003
TBC1D2B,1.34237156164845e-08,-0.153412947460673,0.266,0.429,0.000235210345032041
DNAJA4,1.35222634094991e-08,0.100719597808801,0.122,0.037,0.000236937099461244
SFRP1,1.36303605202546e-08,-0.482726477602742,0.579,0.713,0.000238831177035901
FN1,1.38952142736674e-08,1.01743511674652,0.556,0.495,0.0002434719445032
CNTN4,1.41091546604449e-08,-0.130386987786277,0.18,0.33,0.000247220607960315
RNF213,1.4136672219864e-08,0.2471194440967,0.419,0.282,0.000247702770636458
PSMB5,1.4566726433043e-08,-0.140540411109588,0.338,0.511,0.000255238180559779
UQCR10,1.4609591690676e-08,-0.13137402747059,0.489,0.654,0.000255989265604025
LOXL2,1.56223086232287e-08,-0.106289586593457,0.223,0.392,0.000273734091696214
ENC1,1.66605164080353e-08,0.158590015048897,0.25,0.126,0.000291925568501594
ATP5IF1,1.69151563092029e-08,-0.13631802622974,0.437,0.613,0.000296387368849854
PSMG2,1.70755938725224e-08,-0.158470494170593,0.302,0.455,0.000299198555834337
SH3D19,1.72765584707208e-08,-0.180299460619154,0.25,0.394,0.000302719857523971
CFL1,1.74039795300483e-08,0.159958472086656,0.93,0.891,0.000304952529325506
TAF7,1.79497577333485e-08,0.168181980727723,0.421,0.278,0.000314515655003732
JAK1,1.86154551748448e-08,-0.149880530626052,0.561,0.729,0.000326180005573631
L1TD1,2.0087467680792e-08,0.108197767620346,0.101,0.026,0.000351972608702838
TIMM10B,2.05771374904426e-08,0.110102257031887,0.216,0.1,0.000360552603107535
PTMA,2.06666319496715e-08,-0.145797815368943,1,1,0.000362120725022144
PPP1R14A,2.10078537657181e-08,-0.260560477229571,0.155,0.295,0.000368099613682913
CTSC,2.16101160893891e-08,-0.228995831671451,0.403,0.556,0.000378652454118276
ATP5PF,2.2188619623005e-08,-0.146424248890315,0.655,0.777,0.000388788993034294
YPEL3,2.24948250002741e-08,-0.141561340243695,0.261,0.43,0.000394154323654804
SLC35B1,2.3646494522552e-08,0.09302680661254,0.133,0.045,0.000414333877024156
DDX6,2.39939937250006e-08,0.140210148652431,0.336,0.193,0.00042042275804946
HSPA1B,2.40249175729722e-08,0.381044465612282,0.61,0.518,0.000420964605713618
POLR2I,2.46643467711863e-08,-0.127913557900361,0.245,0.41,0.000432168684124726
MT-CYB,2.51935389179647e-08,0.152419148791096,0.991,1,0.000441441188920578
CD151,2.55939469441923e-08,-0.166370869507687,0.48,0.642,0.000448457138356138
CDC27,2.64765498679549e-08,0.116686431194618,0.25,0.126,0.000463922106786306
C15orf48,2.65267757772379e-08,0.173991015098073,0.09,0.021,0.000464802165168762
NDUFB10,2.67899245565769e-08,-0.126533749198864,0.507,0.672,0.00046941305808034
MBNL1,2.70404755579149e-08,0.193831112695414,0.599,0.477,0.000473803212725785
ADAMTS5,2.71529570353998e-08,-0.193427803120188,0.077,0.193,0.000475774113174276
DIO3,2.87072648808984e-08,-0.14518485282525,0.029,0.123,0.000503008695243103
ATM,2.94362397861548e-08,0.170552452545477,0.351,0.216,0.000515781793533004
TAPBP,2.98977157389366e-08,0.183434897982992,0.484,0.345,0.000523867775177647
TRA2B,3.04379065746562e-08,0.187793428608654,0.468,0.326,0.000533332999001125
LDHB,3.11900261590925e-08,-0.150430837894824,0.536,0.688,0.000546511638359619
C12orf57,3.17354365754073e-08,-0.147138948062707,0.764,0.875,0.000556068319674287
STEAP1,3.32543607515603e-08,-0.149866989114548,0.144,0.286,0.000582682909088839
FZD1,3.38752526180892e-08,0.14860494474858,0.23,0.113,0.000593562176374158
TOX2,3.42232487258916e-08,-0.0833499688983229,0.02,0.107,0.000599659764175073
XPO1,3.5031880464815e-08,0.155016555714762,0.345,0.208,0.000613828609504489
LRRC59,3.53911368847978e-08,0.12497606030158,0.25,0.127,0.000620123500495426
